review,review_length,sentiment,purchased,received_for_free,votes_up,votes_funny,date_created,date_updated,author_num_games_owned,author_num_reviews,author_playtime_forever_min,author_playtime_at_review_min
"Oh man, I came this whilst searching though the sales. I've been eyeing it up for weeks checking all different places for it. I played it first on ps3 and loved that opening map, being chased through the lab/sewers by Birkin,  finally got it for just £5.99


I had great fun playing it for a bit and made use of a bit of my 2 hours slot reliving those memories but knowing with a heavy heart the second I fired it up I would be getting a refund.

The damn things only needs GFWL ( ♥♥♥♥♥♥♥ f**King Windows Live, sorry, I meant  games for Windows live). Which is no longer in existence and without that in place you can not save your game. At. All.

And they still have the audacity to try and sell it (quite then for £25 or more) knowing that it isn't suitable for anyone who isn't willing to leave their pc on for as long as is needed to do everything. 

I personally can't believe that valve still allow games that use gfwl to be put up on steam.",947,0,1,0,5,0,2020-09-25,2020-09-25,357,2,26,26
"Remember when DRM was a good idea? 
I don't. 

Due to the games requirement to log into Games for Windows Live to save, which is something that actually doesn't exist anymore - you cannot consistantly play the game without using brute-force to get it to work. The main kicker is that the community fix solution actually is very inconsistant, and one day might work - and the other day might not. 

In other words the game is as good as a paperweight at the moment, as you can't actually play it.",495,0,1,0,4,0,2020-09-25,2020-09-25,1276,120,47,16
the issue i ran into is the game ran great on the first start up but the next day i tried to launch the game and it would crash instantly i have tried all the guides and nothing worked all i got to say is that the game itself is a great game just not the launcher its on. dont buy unless you want a headache just trying to get this to work.,340,0,1,0,0,0,2020-09-23,2020-09-23,0,8,200,200
o.o  when it works it works..,29,1,1,0,0,0,2020-09-23,2020-09-23,0,11,839,256
"Beautiful game, smooth. Games with windows makes it 1000x better. Would Recommend xox",85,1,1,0,0,0,2020-09-21,2020-09-21,354,22,312,312
"This game could be fun, but it isn't. And it's not the shallow story, neither the unusual game controls. It's that this game is totally abandoned.
Capcom, Steam and Microsoft all agree to sell this garbage for money, and none of them feels like fixing it.
How is it even possible to sell a game bundled with a discontinued service, which you only can bypass by hacking it?
Shouldn't one of them drop the hell of this Games for Windows Live crap out of the game?
Nah, it's better to just collect some money from those who are still eager to play this game!
And it's still buggy! Lags, freezes, slowdowns are just normal. But then come the quick time events, and You Are Dead!
Someone fixed it, this would be an entertaining game. Such a shame!",742,0,1,0,0,0,2020-09-21,2020-09-21,0,8,215,66
do not buy PC version. Uses windows live service which is discontinued.,71,0,1,0,3,0,2020-09-21,2020-09-21,9706,313,843,10
CQC and zombies in a tactical leather package.,46,1,1,0,0,0,2020-09-21,2020-09-21,0,6,2458,1503
"This game is WAY outdated software-wise. I played at first on PS3 and I was so excited to play it on PC with all DLCs, but it doesn't have any kind of cloud-support... It is really not worth your money nor your time. Trust me. I loved the game since launch on PS3 and then, this piece of garbage came for PC... Very sad.",320,0,1,0,2,0,2020-09-20,2020-09-20,0,9,47,47
20/10 the greatest resident evil game ever created.,51,1,1,0,0,5,2020-09-20,2025-06-15,506,350,654,635
"This is a pretty decent game, if you know how too get it too work well. Plagued by GfWL (Games for Windows Live) services, thus with its service being non existent nowadays, this game is virtually unplayable. Fortunately, thanks too the community here on steam, its possible too play it as intended. A hoop too jump through, but worth it for the fan services. I hope this game gets a remaster of some type, cause this game is pretty decent. does more then R3make had done, thats for sure (BTW I think R3make was alright, but its only barebones).",545,1,1,0,10,1,2020-09-20,2020-09-20,487,13,447,203
stay away from this game  on pc  it does not  work at all in its current state and the links to fix it are dead because of how old the game is,142,0,1,0,7,0,2020-09-19,2020-09-19,129,6,8,8
"Thumbs down for F*uckin' non-functional Games for Windows Live.
So that probably means: R.I.P. Resident Evil Operation Raccoon City... You served well.",151,0,1,0,15,0,2020-09-19,2020-09-19,802,6,75,75
"Do not buy this game, i have tried to get it too work on several occasions and i cant even get it to launch, it crashes before you even get a dark screen with corporate logos and stuff. Just dont wast your money on a game that truly does not work. If you somehow can though its fun with friends, but single player kind of sucks after a couple hours as its a pretty repetitive game.

TLDR: Game no work on steam, game still ok tho if it work but it do not",454,0,1,0,22,0,2020-09-19,2020-09-19,0,56,44,44
Positive review exclusive for PS,32,0,1,0,1,1,2020-09-18,2020-09-18,243,111,214,214
"NOTE: In order to run the game you need to download GFWL.  Multiplayer both Coop and PvP are unable due to player inactivity.As a fan of the Resident Evil series the idea of running to Raccoon City decked to the teeth in guns and bullets as you lay waste to the undead with heavy machine gun fire is rewarding.  As a ""what if"" scenario players take on the role of a member of the Umbrella Security Service (USS) sent in to Raccoon City to cover up Umbrella's evil doings, by destroying evidence and killing everything under the sun.  The gimmick is clever for the most part and it is fun to play as the bad-guys for once.  However, the game is fun if you can ignore some of the odd design choices.I like to think that this game was the ""progenitor"" to future tactical shooters like ""The Division"" ""Ghost Recon"" and others as what not too do in making a tactical shooter.  The game is marred with inconsistent A.I., bullet sponged enemies on difficulties higher than NORMAL, and an auto-cover mechanic that gets you stuck in the worst possible situations.  However, with these problems the game is enjoyable, a bleed status and infection status for example, are fun additions where either taking too much damage or causing damage to enemies and cause zombies to go crazy and attack them.  Levels have the proper amount of mood lighting that for an action horror game you still feel like you are in a survival horror game.In terms of customization, the game is robust and limited at the same time.  For instance, the game sports a myriad of different firearms that players can take into battle unfortunately most are useless because with so many enemies on screen at once, it is better to use weapons with high damage output rather than bleed status or high ammo count.  Players can upgrade characters respective status, however, each character is fixed to a type (medic, assault, recon, etc) and the optimization is not there.  It is a shame you cant create the agent you want to make.  Overall, it is a mixed bag, the music is questionable with only a few soundtracks to get the blood pumping.  Guns lack the sound or feeling like you are wasting the dead, odd game-play choices, and yet it is still fun.  Just don't expect players to join you in COOP as hardly anyone plays this game at this time.",2298,1,1,0,18,0,2020-09-16,2020-09-16,0,8,4426,1721
"You know what I love? When you have to remember your microsoft account but realize that when you were younger used another email and the when trying to reset the password that you don't remember your 12 passwords you ever used in your life and when you go to the xbox website to sign in its like that account that is literally on your xbox downstairs doesn't exist despite changing the password? Yeah thanks for GFWL and thanks Microsoft for selling me on buying the next playstation, eat ♥♥♥♥ to all the devs that decide to never pull GFWL.",541,0,1,0,4,0,2020-09-13,2020-09-13,0,71,15,15
"The main reason I liked this game was that it went back to the original timeline. I liked being able to go back into Raccoon City in 1998 and seeing a different side of the chaos. If you are a fan of the second game, ide say at least give this one a chance. Its obviously NO WHERE near as good as RE2, but its a different play style all together. If you enjoy killing zombies/ multiple Umbrealla Corp. BOW's then you will have fun playing this game.",449,1,1,0,4,0,2020-09-12,2020-09-12,69,2,540,539
"even if your a fan of this game, do not buy PC version. Uses windows live service which is discontinued.",104,0,1,0,52,0,2020-09-09,2020-09-09,0,112,25,25
This game is fun and not difficult to play and when you are stuck indoors it's something to waste a bit of time.,112,1,1,0,0,0,2020-09-06,2020-09-06,0,8,5262,4962
good game,9,1,1,0,0,0,2020-09-03,2022-02-01,262,22,965,461
"When I first got this game I was sceptical seeing the reviews. I love the shooter genre and the design of the characters on first glance. Playing it i found that there were a few points people should get their heads up before buying this
- you WILL have to install some windows store crack to which there are plenty of guides to help you
- it says multiplayer but there is none to speak of anymore
- it might have some faults in trying to get it to work
but when it works? its an amazing resident evil title that every fan that has the slightest interest in the games should give a fair shot. even if its just the singleplayer alone. The characters are good, the gameplay is solid, and i always wanted to mow down zombies. 

TL;DR: if you have the cash and time to get it working which isnt longer than 30 minutes, and you're an RE fan. Give it a shot!",852,1,1,0,11,3,2020-09-02,2020-09-02,325,14,2255,1911
