review,review_length,sentiment,purchased,received_for_free,votes_up,votes_funny,date_created,date_updated,author_num_games_owned,author_num_reviews,author_playtime_forever_min,author_playtime_at_review_min
"First time playing. This game rules. Nemesis is awesome. I like this one the most out of the first 3. It has more challenging puzzles than the 2nd game (low bar to clear) and Nemesis is terrifying. The story is the most engaging so far, and the new mechanics are all really interesting. Dodging isn't ideal (the random animations sometimes killing you because you were too close to a wall and Jill decided to sidestep instead of ducking is annoying) but it's mostly cool, and of course quick turn and the powders are great additions.

The PC port does have some pain points and I would recommend playing with the Classic REbirth patch. Note that it is based on the Japanese version so you have to play Arrange mode if you want the American (higher) difficulty. Highest ranking is also S instead of A. I'm also not personally a huge fan of the unlocks being unlocked instantly, but it's not the biggest deal. Game ran with no issues once patched. PS5 controller worked perfectly.",980,1,1,0,0,0,2026-04-10,2026-04-10,381,70,444,444
GOAT but i remembered that the only thing i hate when replaying this is the Water sample solution puzzle part spent almost an hour solving it.,142,1,1,0,0,0,2026-04-10,2026-04-10,0,16,487,430
"It feels great to replay this gem once again.




To bad the remake was garbage.",80,1,1,0,3,1,2026-04-10,2026-04-10,550,20,454,90
the b team ♥♥♥♥♥♥ you up so hard bruh im so sorry,49,1,1,0,4,1,2026-04-10,2026-04-10,547,99,670,643
"Never played this before, but it is genuinely the best game in the series. Incredible game.",91,1,1,0,1,0,2026-04-10,2026-04-10,132,3,531,531
Love it!,8,1,1,0,0,0,2026-04-10,2026-04-10,230,30,310,231
"PEAK RE, by far one of my favorite re games",43,1,1,0,0,0,2026-04-09,2026-04-13,0,28,613,575
"GOAT, RE3 Classic >> REMAKE",27,1,1,0,1,0,2026-04-09,2026-04-09,0,12,488,226
way more stuff in this one nemesis was actually annoying asl especially on hard but playing this makes me really wish we could've seen half the spots in this game in the remake,176,1,1,0,0,0,2026-04-09,2026-04-09,0,21,616,616
"""somehow... i still alive""",26,1,1,0,1,0,2026-04-09,2026-04-15,52,7,112,112
"My beloved <3

Achievements would be dope. Pls remove DRM.",58,1,1,0,0,0,2026-04-09,2026-04-09,304,56,276,24
"como le ponen DRM a un juego de los 90 XDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDD
gog>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>",120,0,1,0,4,0,2026-04-09,2026-04-09,0,28,14,14
Great time and a great game. Has more content than the remake. it also runs on the steam deck.,94,1,1,0,1,0,2026-04-09,2026-04-09,0,6,192,157
Had to replay this game to cleanse my mind of what the remake did to it,71,1,1,0,1,0,2026-04-09,2026-04-09,74,6,368,242
[,1,1,1,0,0,0,2026-04-09,2026-04-09,128,23,498,228
"i LOVED this game i thought it was a great experience, especially compared to the remake having cut most of the content. 
But throughout the game i constantly faced freezing, black screens, graphical issues and audio issues forcing me to restart a lot and even had the game crash at times. 
The game is amazing i just wish it could have been optimized better for steam.",371,0,1,0,0,0,2026-04-09,2026-04-09,271,14,540,540
It's good.,10,1,1,0,0,0,2026-04-09,2026-04-09,0,9,390,171
super fun tank controls really make you feel like you are driving Jill around Racoon city,89,1,1,0,1,1,2026-04-09,2026-04-09,257,55,776,565
"Had no problems at all playing through RE1 and 2.

RE3 however loves to randomly freeze with the possibility of crashing.

Hopefully a patch comes.",147,0,1,0,1,0,2026-04-09,2026-04-09,2652,37,999,423
this is my first time playing through this game. i cannot recomend it enough i had a couple of instances where my game froze and with my pc setup it shouldnt be the case other than that if you are comfortable playing on keyboard you will have a great time.,256,1,1,0,2,0,2026-04-09,2026-04-09,0,5,1402,1402
Hopefully they announce a remake for this soon would be great with modern graphics and controls!,96,1,1,0,0,6,2026-04-09,2026-04-09,314,11,433,90
10/10,5,1,1,0,0,0,2026-04-09,2026-04-09,417,339,7,7
This game is definitely my favorite of the original trilogy! Nemesis is extremely advanced for a PS1 game and his random encounters along with the multiple choices and random enemy variety and random puzzle solutions makes this the most replayable classic RE of all time. Highly recommend this to any fans of the series!,320,1,1,0,0,0,2026-04-09,2026-04-09,252,133,772,697
"Better than the 2020 remake. This game runs fine as is, but I do recommend the Classic REbirth patch, as it fixes a lot of issues. I also recommend checking out RE-Enhance.",172,1,1,0,0,0,2026-04-09,2026-04-09,0,112,255,195
"Yeah, this just goes to a white screen, then a black screen, then nothing. Hardware states I can run anything, so please fix this.",130,0,1,0,4,1,2026-04-09,2026-04-09,0,6,26,8
"This here computer game has quite the unexpected and sudden beginning, but I am quite fond of it yes, therefore it is an absolutely outstanding computer game. tbh",162,1,1,0,4,2,2026-04-09,2026-04-09,347,24,450,386
this game reinforced my love for the series and made me despise re3 remake even more,84,1,1,0,2,0,2026-04-09,2026-04-09,443,70,509,509
Light 9 /10,11,1,1,0,5,0,2026-04-09,2026-04-09,2197,561,595,327
"So happy to see my 2nd favorite Resident Evil game on steam! (First being RE4 original ofc). This is one of the best games of all time and finally makes it way to PC which I SHOULD be more happy about, now that ""RE fans"" can play it. Sadly I wish Capcom would remove DRM from this game. This is a game released in 1999 and can be easily emulated lol. 

I love this game with all of my heart and I'm happy to see this game finally be on PC.",439,1,1,0,1,1,2026-04-08,2026-04-08,0,160,361,7
"Banger, top 3 RE games easily.",30,1,1,0,1,0,2026-04-08,2026-04-08,404,24,581,574
"what the ♥♥♥♥ is this resource placement? I'm halfway through the game and I haven't seen a single ♥♥♥♥♥♥♥ heal in ages. Plenty of ammo, red and blue herbs, but no heals. I'm all for a challenge, but this is near impossible and infuriating.

Also what's with this bare-bones port? I have to go in the game's files and rely on a community-made steam guide just to change the game's controls???? How in God's green earth does this game have very positive reviews overall? Are people so used to the bare-minimum, or have I gone mad??",532,0,1,0,1,7,2026-04-08,2026-04-08,0,34,368,340
"Capcom put DRM on a 20+ years old game. It it a really bad port and they only make it so it can run on modern PCs, doesn't have quality of life options for scaling at high resolutions and controller customization.
Quite mediocre , but it's Capcom, they always do this. Such a shame we can't have a definitive version port for RE3.",330,0,0,0,0,0,2026-04-08,2026-04-08,676,15,45,24
Electric. Awesome. Tank controls really easy to get used to so don't worry about that if you are concerned. Puzzles are fun and satisfying. The pre rendered environments craft the coolest atmosphere ever. Def worth a check out if you are into Resident Evil and want to check out the OGs.,287,1,1,0,1,0,2026-04-08,2026-04-08,0,1,607,279
"STUURSS

- DRM on games as old as these is crazy.
- No steam overlay/screenshots without having to fix it yourself.",115,1,1,0,0,0,2026-04-08,2026-04-20,0,45,1261,1261
Spooky,6,1,1,0,0,0,2026-04-08,2026-04-08,0,4,412,198
"Relive the good old days before they turned Jill into a raging Karen.  GOATED Resident Evil game, and easily one of my favorites in the series.  Play this instead of the mediocre remake.  It's a blast and honestly the tank controls aren't even bad at all.  The one thing it needs is achievements and then it would be a 10/10 release.  Lock n Load, have some green herbs and have fun running away from one of them most iconic video game villains of all time!",457,1,1,0,0,0,2026-04-08,2026-04-08,0,17,94,94
"I've been wanting to play this for some time, since I heard it's one of the best Resident Evil games, and now that its on STEAM I decided to finally buy it.
I heard that this STEAM port is not the best but I don't really care because I got everything I expected. Sure, you can tell that the game is from 1999 but the bad graphics and fixed camera angles give it the specific horror. Not talking about the music which is incredible in these old RE games.
Not saying that everyone will enjoy this but I would definitely recommend if you are a big fan of survival horror and don't mind older games.

(P.S.-Don't forget that you can press F1 to configure controls however you like)",677,1,1,0,2,0,2026-04-08,2026-04-08,63,14,699,590
Awesome!,8,1,1,0,0,0,2026-04-08,2026-04-08,0,13,406,399
"all ways loved the ambiance of the trashed racoon city, great music and tone. the pant sharting moments when the nemesis theme starts playing, the choice system. it really is unique compared to the first two which makes up for its slightly shorter run time. if u have only played the remake you should check it out, most of the best and memorable moments at least to me arent in that. no clock tower, no worm, no factory just generic white ending lab, the lame ass rail gun. if u want to understand why nemesis scared childhoods you need to play this classic since he is just 2 scripted events in that. also this is the first game with mercs too. i had no problems with this version expect having to use my controller wired, no big deal. costumes are unlocked from the get go for some reason. enjoy tank controls are good if u just try trust me",844,1,1,0,5,0,2026-04-08,2026-04-08,2243,250,385,385
"September 28th Daylight, The Monsters have overtaken the city somehow I'm still Alive",85,1,1,0,0,0,2026-04-08,2026-04-08,0,2,952,240
"This is a mess of a port.  There are no control settings.  I had to load it about 8 times before it would even start playing.  The ""skip"" button just seems to change randomly.  I just don't understand why they've bothered with it really.  Seems they did it in half a day.

EDIT: Eventually I did figure out the controls, which at least made the game playable.  I still don't think it's that good a port, but if you want to play the game on PC it's ""fine"".",455,0,1,0,2,0,2026-04-08,2026-04-15,0,1,656,656
"Not a great port.
DRM gimps ALT+TAB.
They deleted the original options menu which was sufficient - also getting rid of the unique accompanying music track for that screen.
No CRT filter, so the low resolution makes everything look absolutely terrible.
It's a very lazy port.
I have a modded version of the SourceNext port with upscaled textures and backgrounds, which I believe is the definitive way to play RE3 in the modern age.",430,0,1,0,3,1,2026-04-08,2026-04-08,0,54,50,34
